book_title,image_url,detail_page_url,book_price
Shatter Me (Shatter Me #1),../../media/cache/37/40/37407ed591f1a8e5433fc6b9128d5d10.jpg,../taking-shots-assassins-1_57/index.html,£42.40
Sister Sable (The Mad Queen #1),../../media/cache/26/47/2647baddb86f91b6f7ea2fb8052edd62.jpg,../the-mirror-the-maze-the-wrath-and-the-dawn-15_73/index.html,£13.33
Starlark,../../media/cache/76/e2/76e2881d47f2da9283e52d3c57eef532.jpg,../the-secret-healer_80/index.html,£25.83
"Skip Beat!, Vol. 01 (Skip Beat! #1)",../../media/cache/03/0a/030af2f71cc40b03f7d79a0929ac9c18.jpg,../the-complete-maus-maus-1-2_62/index.html,£42.12
Taking Shots (Assassins #1),../../media/cache/72/d7/72d7f51393409b2d130845e6ade7522b.jpg,../the-name-of-the-wind-the-kingkiller-chronicle-1_74/index.html,£18.88
One Second (Seven #7),../../media/cache/70/ad/70ad2de442bc3ffe36660ccabfe46148.jpg,../origins-alphas-05_42/index.html,£52.94
Origins (Alphas 0.5),../../media/cache/ad/78/ad789235c675d02b730b57a166d910b5.jpg,../shadow-rites-jane-yellowrock-10_51/index.html,£28.99
"Paper Girls, Vol. 1 (Paper Girls #1-5)",../../media/cache/87/b3/87b3b5ff42301d1c7eeb0c81055f1633.jpg,../rat-queens-vol-1-sass-sorcery-rat-queens-collected-editions-1-5_46/index.html,£21.71
"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",../../media/cache/27/33/27334267037a79caed4d7b0092d59fb5.jpg,../paper-girls-vol-1-paper-girls-1-5_44/index.html,£29.87
"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",../../media/cache/70/da/70daa09e4ddebe1d60f50720c0b49976.jpg,../saga-volume-1-saga-collected-editions-1_48/index.html,£46.96
Paradise Lost (Paradise #1),../../media/cache/56/36/5636eec07534db6e8bc55ed562bad042.jpg,../shatter-me-shatter-me-1_53/index.html,£24.96
"Rhythm, Chord & Malykhin",../../media/cache/1e/c9/1ec952e4d14d37dc7b6d74fa07f1ea37.jpg,../this-one-moment-pushing-limits-1_88/index.html,£28.34
"Saga, Volume 1 (Saga (Collected Editions) #1)",../../media/cache/86/01/860132d9f65dd9df2143fb9071a40115.jpg,../skip-beat-vol-01-skip-beat-1_55/index.html,£28.48
Sense and Sensibility,../../media/cache/a8/57/a857deea83c7d4c66e2920e1cf5d8fe0.jpg,../the-little-prince_72/index.html,£37.46
On the Road (Duluoz Legend),../../media/cache/7f/9b/7f9bc0563de554998e2d93b7edec4921.jpg,../paradise-lost-paradise-1_45/index.html,£32.36
Kitchens of the Great Midwest,../../media/cache/ed/be/edbe83ef3ebf5c22b9ebc139d3232947.jpg,../the-bette-davis-club_59/index.html,£57.20
Jane Eyre,../../media/cache/72/9f/729f5f6a75746782c336537730256f66.jpg,../on-the-road-duluoz-legend_40/index.html,£38.43
Listen to Me (Fusion #1),../../media/cache/98/85/9885b87053dcd05803ef58e9817e935a.jpg,../my-perfect-mistake-over-the-top-1_35/index.html,£58.99
Lord of the Flies,../../media/cache/20/fd/20fd23f982b45a59f6c1a31e6804e735.jpg,../the-communist-manifesto_61/index.html,£24.89
Lost Among the Living,../../media/cache/5f/03/5f0345cd81aaad65bb9f6a34ec0f6b9b.jpg,../starlark_56/index.html,£27.70
Matilda,../../media/cache/3c/db/3cdb7121cf09e7c5e3436cfff9834a67.jpg,../diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-book_99/index.html,£28.34
Meditations,../../media/cache/90/f7/90f79652caecac36bc97bf7b769c8fc4.jpg,../the-nicomachean-ethics_75/index.html,£25.89
"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",../../media/cache/99/f5/99f511d2d38ef356701341d405a1cca2.jpg,../ouran-high-school-host-club-vol-1-ouran-high-school-host-club-1_43/index.html,£39.39
My Perfect Mistake (Over the Top #1),../../media/cache/2e/fa/2efa13faabc899f61c2a181ab0de7ef8.jpg,../rhythm-chord-malykhin_47/index.html,£38.92
Myriad (Prentor #1),../../media/cache/48/7d/487d4be44c60cac7f0085242c4512653.jpg,../one-second-seven-7_41/index.html,£58.75
Of Mice and Men,../../media/cache/a0/bb/a0bb0881c8ee6f5866804cf0a437853f.jpg,../sense-and-sensibility_49/index.html,£47.11
Off Sides (Off #1),../../media/cache/4a/58/4a58f6feb21b7194911eddb020766583.jpg,../shameless_52/index.html,£39.45
Old Records Never Die: One Man's Quest for His Vinyl and His Past,../../media/cache/aa/55/aa55bbf7037a0e19ae69485adcc11903.jpg,../life_104/index.html,£55.66
"Fruits Basket, Vol. 1 (Fruits Basket #1)",../../media/cache/03/c5/03c51e2b5bf51a3f55deecbf8c9e8515.jpg,../giant-days-vol-1-giant-days-1-4_22/index.html,£40.28
"Giant Days, Vol. 1 (Giant Days #1-4)",../../media/cache/eb/20/eb2063bd8d636cb8200c4b2c7cb6c773.jpg,../hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1_24/index.html,£56.76
Having the Barbarian's Baby (Ice Planet Barbarians #7.5),../../media/cache/13/8a/138a09170e0431cce98921b857a6eeb5.jpg,../the-last-girl-the-dominion-trilogy-1_70/index.html,£34.96
"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",../../media/cache/66/97/6697a03eedbac77c2e957788e48b70a8.jpg,../ms-marvel-vol-1-no-normal-ms-marvel-2014-2015-1_34/index.html,£45.24
Icing (Aces Hockey #2),../../media/cache/bf/31/bf31c4b40f6b2622330155fb9113a3bb.jpg,../settling-the-score-the-summer-games-1_50/index.html,£40.44
Imperfect Harmony,../../media/cache/f1/49/f1498baf6cb055e0a9188d5e57c5f686.jpg,../listen-to-me-fusion-1_29/index.html,£34.74
Frankenstein,../../media/cache/f7/22/f722c24607ddc8013476ca8e84639ba7.jpg,../jane-eyre_27/index.html,£38.00
Bridget Jones's Diary (Bridget Jones #1),../../media/cache/67/2f/672f2e3753cfc59c5843d23c88784326.jpg,../the-edge-of-reason-bridget-jones-2_63/index.html,£29.82
Bounty (Colorado Mountain #7),../../media/cache/7d/18/7d18f04705f25aa7659b2aa6153c1a4f.jpg,../charitys-cross-charles-towne-belles-4_12/index.html,£37.26
Choosing Our Religion: The Spiritual Lives of America's Nones,../../media/cache/e9/8a/e98a7adb82052fb13418a43291b8f0d4.jpg,../the-bhagavad-gita_60/index.html,£28.42
Bright Lines,../../media/cache/26/4f/264f79395041ac4b88038030da0433cd.jpg,../kitchens-of-the-great-midwest_28/index.html,£39.07
Charity's Cross (Charles Towne Belles #4),../../media/cache/b6/42/b642b7415804929612c29d87656edea1.jpg,../deep-under-walker-security-1_15/index.html,£41.24
Charlie and the Chocolate Factory (Charlie Bucket #1),../../media/cache/96/df/96dfbe6533f9705d2cdccc16310910ee.jpg,../matilda_32/index.html,£22.85
Blood Defense (Samantha Brinkman #1),../../media/cache/ea/12/ea12c82131832c5d772fdbd3cb56ced7.jpg,../the-girl-in-the-ice-dci-erika-foster-1_65/index.html,£20.30
Deep Under (Walker Security #1),../../media/cache/b6/bd/b6bd7cd6500f96e717c147deb8d89af2.jpg,../fighting-fate-fighting-6_18/index.html,£47.09
"Eat, Pray, Love",../../media/cache/5b/82/5b827f00893b7119360e8a67d939e0b5.jpg,../the-end-of-the-jesus-era-an-investigation-1_64/index.html,£51.32
Emma,../../media/cache/ae/98/ae98d08a6f427491dd8eda6b51af41fe.jpg,../of-mice-and-men_37/index.html,£32.93
Fighting Fate (Fighting #6),../../media/cache/ba/a6/baa64eeda5e10952da4610f8efc1be76.jpg,../imperfect-harmony_26/index.html,£39.24
"1,000 Places to See Before You Die",../../media/cache/9e/10/9e106f81f65b293e488718a4f54a6a3f.jpg,../neither-here-nor-there-travels-in-europe_198/index.html,£26.08
1st to Die (Women's Murder Club #1),../../media/cache/f6/8e/f68e6ae2f9da04fccbde8442b0a1b52a.jpg,../blood-defense-samantha-brinkman-1_8/index.html,£53.98
A Spy's Devotion (The Regency Spies of London #1),../../media/cache/f9/6b/f96b60a7614c4e3e868b82f6811efc7c.jpg,../lost-among-the-living_31/index.html,£16.97
"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",../../media/cache/30/98/309814b6eeba469f4c741147aaaa076a.jpg,../bleach-vol-1-strawberry-and-the-soul-reapers-bleach-1_7/index.html,£57.06
Alice in Wonderland (Alice's Adventures in Wonderland #1),../../media/cache/99/df/99df494c230127c3d5ff53153d1f23a3.jpg,../emma_17/index.html,£55.53
Beyond Good and Evil,../../media/cache/d1/7f/d17f326e3fcaf84c37d6d51e3470bcc6.jpg,../meditations_33/index.html,£43.38
"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",../../media/cache/48/b0/48b07e2daa02d7e5485aa546dec5a25e.jpg,../fruits-basket-vol-1-fruits-basket-1_21/index.html,£34.65
Forever Rockers (The Rocker #12),../../media/cache/a2/fc/a2fc91793502f5c10b5826ad606de435.jpg,../old-records-never-die-one-mans-quest-for-his-vinyl-and-his-past_39/index.html,£28.80
